num_jour,date,discipline,num_session,debut_epreuve,fin_epreuve,lieu_epreuve,nom_epreuve,parsing_epreuve,NOM,Geo Point,SITES OLYMPIQUES PARALYMPIQUES,SPORTS,latitude,longitude,url,capacite
3,Lundi 29 Juillet,Tennis,TEN11,12:00,17:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, 2e tour Simple - femmes, 2e tour","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""2e tour""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
3,Lundi 29 Juillet,Tennis,TEN12,12:00,19:00,Stade Roland-Garros - Court Suzanne-Lenglen,"Simple - hommes, 2e tour Simple - femmes, 2e tour Double - hommes, 2e tour Double - femmes, 2e tour Double - mixte, 1er tour","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""1er tour""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,10056.0
3,Lundi 29 Juillet,Tennis,TEN13,12:00,19:00,Stade Roland-Garros - Court Simonne-Mathieu,"Simple - hommes, 2e tour Simple - femmes, 2e tour Double - hommes, 2e tour Double - femmes, 2e tour Double - mixte, 1er tour","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""1er tour""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,5000.0
3,Lundi 29 Juillet,Tennis,TEN14,12:00,19:00,Stade Roland-Garros - Courts Annexes,"Simple - hommes, 2e tour Simple - femmes, 2e tour Double - hommes, 2e tour Double - femmes, 2e tour Double - mixte, 1er tour","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""1er tour""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,2400.0
3,Lundi 29 Juillet,Tennis,TEN15,19:00,23:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, 2e tour Simple - femmes, 2e tour","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""2e tour""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
4,Mardi 30 Juillet,Tennis,TEN16,12:00,17:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, 2e tour Simple - femmes, 3e tour","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""3e tour""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
4,Mardi 30 Juillet,Tennis,TEN17,12:00,19:00,Stade Roland-Garros - Court Suzanne-Lenglen,"Simple - hommes, 2e tour Simple - femmes, 3e tour Double - hommes, 3e tour Double - femmes, 2e tour Double - mixte, 1er tour","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""1er tour""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,10056.0
4,Mardi 30 Juillet,Tennis,TEN18,12:00,19:00,Stade Roland-Garros - Court Simonne-Mathieu,"Simple - hommes, 2e tour Simple - femmes, 3e tour Double - hommes, 3e tour Double - femmes, 2e tour Double - mixte, 1er tour","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""1er tour""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,5000.0
4,Mardi 30 Juillet,Tennis,TEN19,12:00,19:00,Stade Roland-Garros - Courts Annexes,"Simple - hommes, 2e tour Simple - femmes, 3e tour Double - hommes, 3e tour Double - femmes, 2e tour Double - mixte, 1er tour","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""1er tour""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,2400.0
4,Mardi 30 Juillet,Tennis,TEN20,19:00,23:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, 2e tour Simple - femmes, 3e tour","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""2e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""3e tour""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
5,Mercredi 31 Juillet,Tennis,TEN21,12:00,17:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, 3e tour Simple - femmes, quart de finales","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""quart de finales""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
5,Mercredi 31 Juillet,Tennis,TEN22,12:00,19:00,Stade Roland-Garros - Court Suzanne-Lenglen,"Simple - hommes, 3e tour Simple - femmes, quarts de finale Double - hommes, demi-finales Double - femmes, quarts de finale Double - mixte, quarts de finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""quarts de finale""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,10056.0
5,Mercredi 31 Juillet,Tennis,TEN23,12:00,19:00,Stade Roland-Garros - Court Simonne-Mathieu,"Simple - hommes, 3e tour Double - hommes, demi-finale Double - femmes, quarts de finale Double - mixte, quarts de finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""demi-finale ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""quarts de finale""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,5000.0
5,Mercredi 31 Juillet,Tennis,TEN24,12:00,19:00,Stade Roland-Garros - Courts Annexes,"Simple - hommes, 3e tour Double - femmes, quarts de finale Double - mixte, quarts de finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""quarts de finale""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,2400.0
5,Mercredi 31 Juillet,Tennis,TEN25,19:00,23:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, 3e tour Simple - femmes, quart de finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""3e tour ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""quart de finale""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
6,Jeudi 1 Août,Tennis,TEN26,12:00,17:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, quart de finale Simple - femmes, demi-finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""quart de finale ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""demi-finale""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
6,Jeudi 1 Août,Tennis,TEN27,12:00,19:00,Stade Roland-Garros - Court Suzanne-Lenglen,"Simple - hommes, quart de finale Double - femmes, demi-finale Double - mixtes, demi-finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""quart de finale ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""demi-finale ""}, {""epreuve"": ""Double"", ""genre"": ""mixtes"", ""etape"": ""demi-finale""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,10056.0
6,Jeudi 1 Août,Tennis,TEN28,12:00,19:00,Stade Roland-Garros - Court Simonne-Mathieu,"Double - femmes, demi-finale Double - mixtes, demi-finale","{""content"": [{""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""demi-finale ""}, {""epreuve"": ""Double"", ""genre"": ""mixtes"", ""etape"": ""demi-finale""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,5000.0
6,Jeudi 1 Août,Tennis,TEN29,19:00,23:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, quart de finale Simple - femmes, demi-finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""quart de finale ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""demi-finale""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
7,Vendredi 2 Août,Tennis,TEN30,12:00,17:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, demi-finaleSimple - femmes, match pour la médaille de bronze.","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""demi-finale""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""match pour la m\u00e9daille de bronze.""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
7,Vendredi 2 Août,Tennis,TEN31,12:00,17:00,Stade Roland-Garros - Court Suzanne-Lenglen,"Double - hommes, match pour la médaille de bronze Double - mixtes, match pour la médaille de bronze","{""content"": [{""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""match pour la m\u00e9daille de bronze ""}, {""epreuve"": ""Double"", ""genre"": ""mixtes"", ""etape"": ""match pour la m\u00e9daille de bronze""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,10056.0
7,Vendredi 2 Août,Tennis,TEN32,19:00,23:30,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, demi-finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""demi-finale""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
8,Samedi 3 Août,Tennis,TEN33,12:00,19:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes, match pour la médaille de bronze","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""match pour la m\u00e9daille de bronze""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
9,Dimanche 4 Août,Tennis,TEN34,12:00,19:00,Stade Roland-Garros - Court Philippe-Chatrier,"Double - femmes, match pour la médaille de bronze","{""content"": [{""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""match pour la m\u00e9daille de bronze""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis/,14911.0
1,Samedi 27 Juillet,Tennis de table,TTE01,12:00,19:00,Stade Roland-Garros - Court Philippe-Chatrier,"Simple - hommes et femmes, tour préliminaire Double - mixte, 1/8e finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes et femmes"", ""etape"": ""tour pr\u00e9liminaire ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""1/8e finale""}]}",Stade Roland Garros,"48.84732, 2.245501","Site olympique,Site paralympique","Tennis,Tennis fauteuil,Boxe",48.84732,2.245501,https://www.paris2024.org/fr/sport/Tennis-de-table/,14911.0
1,Samedi 27 Juillet,Tennis de table,TTE02,20:00,23:00,Arena Paris Sud 4,"Simple - hommes et femmes, tour 1","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes et femmes"", ""etape"": ""tour 1""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
2,Dimanche 28 Juillet,Tennis de table,TTE03,10:00,14:00,Arena Paris Sud 4,"Simple - hommes et femmes, tour 1","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes et femmes"", ""etape"": ""tour 1""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
2,Dimanche 28 Juillet,Tennis de table,TTE04,16:00,18:00,Arena Paris Sud 4,"Double - mixte, quarts de finale","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""quarts de finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
2,Dimanche 28 Juillet,Tennis de table,TTE05,20:00,23:00,Arena Paris Sud 4,"Simple - hommes et femmes, tour 1","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes et femmes"", ""etape"": ""tour 1""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
3,Lundi 29 Juillet,Tennis de table,TTE06,10:00,14:00,Arena Paris Sud 4,"Simple - hommes et femmes, tour 1","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes et femmes"", ""etape"": ""tour 1""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
3,Lundi 29 Juillet,Tennis de table,TTE07,16:00,18:00,Arena Paris Sud 4,"Double - mixte, demi-finales","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""demi-finales""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
3,Lundi 29 Juillet,Tennis de table,TTE08,20:00,23:00,Arena Paris Sud 4,"Simple - hommes et femmes, tour 2","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes et femmes"", ""etape"": ""tour 2""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
4,Mardi 30 Juillet,Tennis de table,TTE09,10:00,12:00,Arena Paris Sud 4,"Simple - hommes et femmes, tour 2","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes et femmes"", ""etape"": ""tour 2""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
4,Mardi 30 Juillet,Tennis de table,TTE10,13:30,16:00,Arena Paris Sud 4,"Double - mixte, match pour la médaille de bronze Double - mixte, match pour la médaille d'or","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""match pour la m\u00e9daille de bronze ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""match pour la m\u00e9daille d'or""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
5,Mercredi 31 Juillet,Tennis de table,TTE11,10:00,13:00,Arena Paris Sud 4,"Simple - hommes et femmes, tour 2","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes et femmes"", ""etape"": ""tour 2""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
5,Mercredi 31 Juillet,Tennis de table,TTE12,15:00,18:00,Arena Paris Sud 4,"Simple - hommes et femmes, tour 3","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes et femmes"", ""etape"": ""tour 3""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
5,Mercredi 31 Juillet,Tennis de table,TTE13,20:00,23:00,Arena Paris Sud 4,"Simple - hommes et femmes, tour 3","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes et femmes"", ""etape"": ""tour 3""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
6,Jeudi 1 Août,Tennis de table,TTE14,10:00,13:00,Arena Paris Sud 4,"Simple - femmes, quarts de finale (2 matchs) Simple - hommes, quart de finale (1 match)","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""quarts de finale (2 matchs) ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""quart de finale (1 match)""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
6,Jeudi 1 Août,Tennis de table,TTE15,15:00,18:00,Arena Paris Sud 4,"Simple - femmes, quart de finale (1 match) Simple - hommes, quarts de finale (2 matchs)","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""quart de finale (1 match) ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""quarts de finale (2 matchs)""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
6,Jeudi 1 Août,Tennis de table,TTE16,20:00,22:00,Arena Paris Sud 4,"Simple - femmes, quart de finale (1 match) Simple - hommes, quart de finale (1 match)","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""quart de finale (1 match) ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""quart de finale (1 match)""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
7,Vendredi 2 Août,Tennis de table,TTE17,10:00,12:00,Arena Paris Sud 4,"Simple - femmes, demi-finale Simple - hommes, demi-finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""demi-finale ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""demi-finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
7,Vendredi 2 Août,Tennis de table,TTE18,13:30,15:30,Arena Paris Sud 4,"Simple - femmes, demi-finale Simple - hommes, demi-finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""demi-finale ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""demi-finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
8,Samedi 3 Août,Tennis de table,TTE19,13:30,16:00,Arena Paris Sud 4,"Simple - femmes, match pour la médaille de bronze Simple - femmes, match pour la médaille d'or","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""match pour la m\u00e9daille de bronze ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""match pour la m\u00e9daille d'or""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
9,Dimanche 4 Août,Tennis de table,TTE20,13:30,16:00,Arena Paris Sud 4,"Simple - hommes, match pour la médaille de bronze Simple - hommes, match pour la médaille d'or","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""match pour la m\u00e9daille de bronze ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""match pour la m\u00e9daille d'or""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
10,Lundi 5 Août,Tennis de table,TTE21,10:00,13:00,Arena Paris Sud 4,"Par équipe hommes et femmes, 1/8e finale","{""content"": [{""etape"": ""Par \u00e9quipe hommes et femmes, 1/8e finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
10,Lundi 5 Août,Tennis de table,TTE22,15:00,18:00,Arena Paris Sud 4,"Par équipe hommes et femmes, 1/8e finale","{""content"": [{""etape"": ""Par \u00e9quipe hommes et femmes, 1/8e finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
10,Lundi 5 Août,Tennis de table,TTE23,20:00,23:00,Arena Paris Sud 4,"Par équipe hommes et femmes, 1/8e finale","{""content"": [{""etape"": ""Par \u00e9quipe hommes et femmes, 1/8e finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
11,Mardi 6 Août,Tennis de table,TTE24,10:00,13:00,Arena Paris Sud 4,"Par équipe hommes et femmes, 1/8e finale","{""content"": [{""etape"": ""Par \u00e9quipe hommes et femmes, 1/8e finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
